Zeit;Kanal A
(ms);(mV)

1,15900029;-3,57345000
1,16400029;-3,76168800
1,16900029;-3,94992600
1,17400029;-3,94992600
1,17900029;-4,13816400
1,18400029;-6,39517700
1,18900029;-4,13816400
1,19400029;-6,01931600
1,19900029;-4,32640200
1,20400029;-3,76168800
1,20900029;-3,94992600
1,21400029;-3,19758800
1,21900029;-3,57345000
1,22400029;-2,82111200
1,22900029;-3,00935000
1,23400029;-2,63348900
1,23900029;-2,06877400
1,24400029;-2,06877400
1,24900029;-1,50467500
1,25400028;-2,06877400
1,25900028;-1,69291300
1,26400028;-2,44525100
1,26900028;-1,88053600
1,27400028;-2,63348900
1,27900028;-2,63348900
1,28400028;-2,25701300
1,28900028;-3,19758800
1,29400028;-2,25701300
1,29900028;-3,19758800
1,30400028;-1,69291300
1,30900028;-3,57345000
1,31400028;-4,13816400
1,31900028;-4,51402500
1,32400028;-4,89050100
1,32900028;-4,13816400
1,33400028;-3,94992600
1,33900028;-4,89050100
1,34400028;-4,51402500
1,34900028;-5,83107800
1,35400028;-4,32640200
1,35900028;-4,32640200
1,36400028;-4,89050100
1,36900028;-4,51402500
1,37400028;-4,89050100
1,37900028;-4,32640200
1,38400028;-4,89050100
1,38900028;-4,32640200
1,39400028;-3,00935000
1,39900028;-4,51402500
1,40400028;-3,19758800
1,40900028;-3,00935000
1,41400028;-3,19758800
1,41900028;-3,57345000
1,42400028;-3,00935000
1,42900028;-2,82111200
1,43400028;-2,63348900
1,43900028;-3,19758800
1,44400028;-3,00935000
1,44900028;-3,57345000
1,45400028;-3,19758800
1,45900028;-3,94992600
1,46400028;-3,76168800
1,46900028;-3,19758800
1,47400028;-2,63348900
1,47900028;-2,44525100
1,48400028;-2,25701300
1,48900028;-2,06877400
1,49400028;-1,31643700
1,49900028;-1,69291300
1,50400028;-1,31643700
1,50900028;-1,31643700
1,51400028;-0,75233760
1,51900028;-0,75233760
1,52400028;-1,12819900
1,52900028;-0,37586120
1,53400028;-0,56409940
1,53900028;-0,56409940
1,54400028;-0,75233760
1,54900028;-0,56409940
1,55400028;-0,18762300
1,55900028;0,56409940
1,56400028;-0,18762300
1,56900028;0,00000000
1,57400028;0,18762300
1,57900028;-0,37586120
1,58400028;0,18762300
1,58900028;0,37586120
1,59400028;-0,37586120
1,59900028;1,50467500
1,60400028;0,56409940
1,60900028;1,50467500
1,61400028;1,31643700
1,61900028;1,12819900
1,62400028;1,88053600
1,62900028;1,50467500
1,63400028;1,50467500
1,63900028;1,88053600
1,64400028;0,56409940
1,64900027;1,50467500
1,65400027;1,69291300
1,65900027;1,12819900
1,66400027;2,06877400
1,66900027;1,88053600
1,67400027;1,88053600
1,67900027;2,06877400
1,68400027;2,06877400
1,68900027;3,00935000
1,69400027;3,00935000
1,69900027;2,63348900
1,70400027;3,19758800
1,70900027;3,00935000
1,71400027;3,19758800
1,71900027;2,82111200
1,72400027;3,00935000
1,72900027;3,19758800
1,73400027;3,00935000
1,73900027;3,00935000
1,74400027;2,82111200
1,74900027;2,82111200
1,75400027;3,38582700
1,75900027;3,38582700
1,76400027;2,06877400
1,76900027;2,25701300
1,77400027;2,06877400
1,77900027;2,06877400
1,78400027;1,69291300
1,78900027;1,69291300
1,79400027;3,38582700
1,79900027;0,75233760
1,80400027;1,69291300
1,80900027;0,56409940
1,81400027;0,93996060
1,81900027;1,50467500
1,82400027;0,75233760
1,82900027;1,12819900
1,83400027;0,75233760
1,83900027;1,50467500
1,84400027;1,31643700
1,84900027;1,88053600
1,85400027;1,12819900
1,85900027;1,12819900
1,86400027;1,12819900
1,86900027;1,88053600
1,87400027;1,12819900
1,87900027;1,69291300
1,88400027;2,25701300
1,88900027;2,06877400
1,89400027;2,25701300
1,89900027;2,25701300
1,90400027;2,06877400
1,90900027;2,44525100
1,91400027;2,44525100
1,91900027;1,88053600
1,92400027;1,69291300
1,92900027;1,50467500
1,93400027;2,25701300
1,93900027;2,44525100
1,94400027;1,69291300
1,94900027;1,88053600
1,95400027;2,44525100
1,95900027;2,44525100
1,96400027;2,44525100
1,96900027;1,88053600
1,97400027;2,25701300
1,97900027;3,00935000
1,98400027;2,44525100
1,98900027;1,88053600
1,99400027;1,69291300
1,99900027;2,25701300
2,00400027;2,44525100
2,00900027;1,50467500
2,01400027;1,88053600
2,01900027;2,06877400
2,02400027;1,88053600
2,02900027;1,12819900
2,03400027;1,12819900
2,03900027;1,50467500
2,04400026;1,31643700
2,04900026;0,93996060
2,05400026;1,12819900
2,05900026;1,50467500
2,06400026;0,37586120
2,06900026;0,18762300
2,07400026;0,56409940
2,07900026;1,50467500
2,08400026;0,93996060
2,08900026;1,31643700
2,09400026;0,93996060
2,09900026;1,69291300
2,10400026;0,93996060
2,10900026;1,12819900
2,11400026;1,50467500
2,11900026;1,31643700
2,12400026;1,88053600
2,12900026;1,88053600
2,13400026;1,50467500
2,13900026;1,12819900
2,14400026;0,93996060
2,14900026;1,31643700
2,15400026;1,31643700
2,15900026;0,75233760
2,16400026;0,93996060
2,16900026;0,93996060
2,17400026;1,12819900
2,17900026;-0,37586120
2,18400026;0,37586120
2,18900026;-0,37586120
2,19400026;-0,56409940
2,19900026;0,00000000
2,20400026;-0,37586120
2,20900026;-0,37586120
2,21400026;-1,31643700
2,21900026;-1,69291300
2,22400026;-1,12819900
2,22900026;-1,50467500
2,23400026;-1,12819900
2,23900026;-2,63348900
2,24400026;-2,63348900
2,24900026;-3,00935000
2,25400026;-3,00935000
2,25900026;-3,00935000
2,26400026;-3,57345000
2,26900026;-3,76168800
2,27400026;-3,38582700
2,27900026;-3,19758800
2,28400026;-2,44525100
2,28900026;-2,06877400
2,29400026;-2,06877400
2,29900026;-0,75233760
2,30400026;0,18762300
2,30900026;0,93996060
2,31400026;0,56409940
2,31900026;2,06877400
2,32400026;2,25701300
2,32900026;3,00935000
2,33400026;2,82111200
2,33900026;3,00935000
2,34400026;2,06877400
2,34900026;3,00935000
2,35400026;1,12819900
2,35900026;1,12819900
2,36400026;0,93996060
2,36900026;-0,75233760
2,37400026;-0,93996060
2,37900026;-1,12819900
2,38400026;-1,12819900
2,38900026;-1,69291300
2,39400026;-1,31643700
2,39900026;-1,88053600
2,40400026;-1,50467500
2,40900026;-0,75233760
2,41400026;-1,69291300
2,41900026;-1,12819900
2,42400026;-1,31643700
2,42900026;-1,12819900
2,43400026;-1,50467500
2,43900025;-1,12819900
2,44400025;-1,69291300
2,44900025;-2,06877400
2,45400025;-1,50467500
2,45900025;-1,50467500
2,46400025;-1,88053600
2,46900025;-1,69291300
2,47400025;-0,75233760
2,47900025;-1,69291300
2,48400025;-1,69291300
2,48900025;-1,69291300
2,49400025;-2,25701300
2,49900025;-1,88053600
2,50400025;-1,69291300
2,50900025;-1,69291300
2,51400025;-1,12819900
2,51900025;-0,93996060
2,52400025;0,00000000
2,52900025;-0,93996060
2,53400025;-0,93996060
2,53900025;-0,75233760
2,54400025;-0,37586120
2,54900025;0,00000000
2,55400025;0,37586120
2,55900025;0,75233760
2,56400025;0,00000000
2,56900025;0,18762300
2,57400025;0,18762300
2,57900025;0,18762300
2,58400025;-0,37586120
2,58900025;0,18762300
2,59400025;1,88053600
2,59900025;0,00000000
2,60400025;0,00000000
2,60900025;-0,56409940
2,61400025;-0,75233760
2,61900025;-0,18762300
2,62400025;-0,18762300
2,62900025;-1,12819900
2,63400025;0,18762300
2,63900025;0,56409940
2,64400025;0,37586120
2,64900025;0,75233760
2,65400025;0,56409940
2,65900025;1,88053600
2,66400025;2,06877400
2,66900025;1,88053600
2,67400025;2,06877400
2,67900025;1,50467500
2,68400025;2,44525100
2,68900025;2,25701300
2,69400025;2,44525100
2,69900025;2,44525100
2,70400025;1,12819900
2,70900025;1,31643700
2,71400025;0,37586120
2,71900025;0,56409940
2,72400025;0,18762300
2,72900025;0,18762300
2,73400025;-0,37586120
2,73900025;0,18762300
2,74400025;-0,75233760
2,74900025;-0,37586120
2,75400025;-0,37586120
2,75900025;0,56409940
2,76400025;0,00000000
2,76900025;0,56409940
2,77400025;0,18762300
2,77900025;0,00000000
2,78400025;1,50467500
2,78900025;0,18762300
2,79400025;0,93996060
2,79900025;1,12819900
2,80400025;0,56409940
2,80900025;-0,56409940
2,81400025;-0,56409940
2,81900025;-0,37586120
2,82400025;-0,37586120
2,82900025;-1,31643700
2,83400025;-1,88053600
2,83900024;-2,06877400
2,84400024;-2,25701300
2,84900024;-2,63348900
2,85400024;-3,00935000
2,85900024;-3,57345000
2,86400024;-3,38582700
2,86900024;-3,76168800
2,87400024;-3,19758800
2,87900024;-3,57345000
2,88400024;-4,51402500
2,88900024;-3,94992600
2,89400024;-4,51402500
2,89900024;-4,70226400
2,90400024;-4,51402500
2,90900024;-4,13816400
2,91400024;-3,57345000
2,91900024;-3,94992600
2,92400024;-4,51402500
2,92900024;-3,76168800
2,93400024;-3,19758800
2,93900024;-3,19758800
2,94400024;-3,19758800
2,94900024;-2,44525100
2,95400024;-2,63348900
2,95900024;-1,50467500
2,96400024;-2,82111200
2,96900024;-3,19758800
2,97400024;-2,25701300
2,97900024;-3,38582700
2,98400024;-2,44525100
2,98900024;-2,25701300
2,99400024;-0,93996060
2,99900024;-2,63348900
3,00400024;-2,25701300
3,00900024;-3,94992600
3,01400024;-3,00935000
3,01900024;-3,76168800
3,02400024;-4,13816400
3,02900024;-4,13816400
3,03400024;-4,13816400
3,03900024;-3,94992600
3,04400024;-4,51402500
3,04900024;-4,51402500
3,05400024;-3,94992600
3,05900024;-4,51402500
3,06400024;-4,70226400
3,06900024;-4,89050100
3,07400024;-4,70226400
3,07900024;-4,32640200
3,08400024;-4,51402500
3,08900024;-4,51402500
3,09400024;-5,07874000
3,09900024;-4,51402500
3,10400024;-4,89050100
3,10900024;-3,57345000
3,11400024;-4,32640200
3,11900024;-4,51402500
3,12400024;-3,38582700
3,12900024;-3,76168800
3,13400024;-3,19758800
3,13900024;-1,50467500
3,14400024;-3,76168800
3,14900024;-2,63348900
3,15400024;-3,57345000
3,15900024;-3,19758800
3,16400024;-2,63348900
3,16900024;-2,63348900
3,17400024;-2,44525100
3,17900024;-2,63348900
3,18400024;-2,06877400
3,18900024;-2,25701300
3,19400024;-2,63348900
3,19900024;-2,25701300
3,20400024;-1,50467500
3,20900024;-2,06877400
3,21400024;1,12819900
3,21900024;-1,31643700
3,22400024;-1,12819900
3,22900024;-0,75233760
3,23400023;-1,12819900
3,23900023;-1,50467500
3,24400023;-0,75233760
3,24900023;-1,31643700
3,25400023;-0,56409940
3,25900023;-0,75233760
3,26400023;-0,37586120
3,26900023;-0,18762300
3,27400023;-0,18762300
3,27900023;0,00000000
3,28400023;-0,18762300
3,28900023;-0,18762300
3,29400023;0,18762300
3,29900023;0,56409940
3,30400023;0,56409940
3,30900023;1,12819900
3,31400023;1,50467500
3,31900023;0,56409940
3,32400023;1,50467500
3,32900023;1,12819900
3,33400023;1,12819900
3,33900023;2,06877400
3,34400023;1,12819900
3,34900023;2,06877400
3,35400023;0,93996060
3,35900023;1,31643700
3,36400023;0,93996060
3,36900023;1,50467500
3,37400023;0,56409940
3,37900023;1,69291300
3,38400023;1,88053600
3,38900023;1,31643700
3,39400023;1,88053600
3,39900023;1,88053600
3,40400023;2,44525100
3,40900023;1,88053600
3,41400023;3,00935000
3,41900023;2,63348900
3,42400023;2,44525100
3,42900023;3,38582700
3,43400023;3,38582700
3,43900023;3,38582700
3,44400023;3,00935000
3,44900023;3,00935000
3,45400023;3,38582700
3,45900023;3,76168800
3,46400023;2,82111200
3,46900023;2,82111200
3,47400023;2,63348900
3,47900023;2,44525100
3,48400023;2,44525100
3,48900023;2,06877400
3,49400023;1,12819900
3,49900023;1,88053600
3,50400023;1,12819900
3,50900023;1,50467500
3,51400023;1,12819900
3,51900023;1,50467500
3,52400023;0,93996060
3,52900023;1,12819900
3,53400023;0,18762300
3,53900023;1,50467500
3,54400023;1,31643700
3,54900023;1,31643700
3,55400023;1,31643700
3,55900023;1,50467500
3,56400023;1,69291300
3,56900023;1,50467500
3,57400023;2,06877400
3,57900023;1,31643700
3,58400023;1,88053600
3,58900023;1,50467500
3,59400023;2,82111200
3,59900023;2,06877400
3,60400023;2,06877400
3,60900023;3,57345000
3,61400023;1,88053600
3,61900023;2,06877400
3,62400023;2,06877400
3,62900022;2,06877400
3,63400022;2,82111200
3,63900022;2,44525100
3,64400022;2,06877400
3,64900022;2,44525100
3,65400022;2,06877400
3,65900022;5,83107800
3,66400022;3,00935000
3,66900022;2,82111200
3,67400022;2,25701300
3,67900022;2,63348900
3,68400022;2,82111200
3,68900022;1,50467500
3,69400022;2,63348900
3,69900022;1,88053600
3,70400022;2,06877400
3,70900022;1,88053600
3,71400022;1,69291300
3,71900022;1,12819900
3,72400022;1,50467500
3,72900022;1,50467500
3,73400022;1,12819900
3,73900022;1,50467500
3,74400022;1,88053600
3,74900022;0,93996060
3,75400022;1,88053600
3,75900022;1,12819900
3,76400022;0,93996060
3,76900022;1,12819900
3,77400022;1,12819900
3,77900022;1,12819900
3,78400022;1,88053600
3,78900022;1,12819900
3,79400022;1,50467500
3,79900022;1,69291300
3,80400022;1,69291300
3,80900022;0,93996060
3,81400022;0,93996060
3,81900022;1,31643700
3,82400022;1,31643700
3,82900022;1,69291300
3,83400022;1,50467500
3,83900022;1,69291300
3,84400022;0,93996060
3,84900022;1,31643700
3,85400022;1,12819900
3,85900022;1,12819900
3,86400022;1,88053600
3,86900022;0,75233760
3,87400022;1,50467500
3,87900022;0,93996060
3,88400022;0,75233760
3,88900022;0,56409940
3,89400022;0,56409940
3,89900022;0,93996060
3,90400022;-0,37586120
3,90900022;-0,18762300
3,91400022;-0,37586120
3,91900022;-0,37586120
3,92400022;-1,12819900
3,92900022;-1,31643700
3,93400022;-1,50467500
3,93900022;-1,12819900
3,94400022;-2,25701300
3,94900022;-2,25701300
3,95400022;-2,63348900
3,95900022;-2,82111200
3,96400022;-3,19758800
3,96900022;-3,00935000
3,97400022;-3,57345000
3,97900022;-3,00935000
3,98400022;-2,63348900
3,98900022;-2,25701300
3,99400022;-2,63348900
3,99900022;-0,75233760
4,00400022;0,56409940
4,00900022;-1,69291300
4,01400022;0,00000000
4,01900022;1,50467500
4,02400021;2,44525100
4,02900021;3,00935000
4,03400021;2,82111200
4,03900021;3,38582700
4,04400021;3,38582700
4,04900021;3,76168800
4,05400021;2,25701300
4,05900021;2,06877400
4,06400021;1,50467500
4,06900021;1,12819900
4,07400021;0,18762300
4,07900021;-0,37586120
4,08400021;-0,93996060
4,08900021;-0,93996060
4,09400021;-1,69291300
4,09900021;-2,06877400
4,10400021;-2,25701300
4,10900021;-1,69291300
4,11400021;-1,88053600
4,11900021;-0,75233760
4,12400021;-1,12819900
4,12900021;-1,12819900
4,13400021;-1,12819900
4,13900021;-1,50467500
4,14400021;-1,69291300
4,14900021;-2,25701300
4,15400021;-1,69291300
4,15900021;-1,88053600
4,16400021;-1,31643700
4,16900021;-1,31643700
4,17400021;-1,69291300
4,17900021;-1,12819900
4,18400021;-1,69291300
4,18900021;-1,31643700
4,19400021;-1,69291300
4,19900021;-1,31643700
4,20400021;-1,12819900
4,20900021;-2,25701300
4,21400021;-1,31643700
4,21900021;-0,56409940
4,22400021;-1,12819900
4,22900021;-1,69291300
4,23400021;-0,75233760
4,23900021;0,00000000
4,24400021;-0,75233760
4,24900021;0,00000000
4,25400021;-0,18762300
4,25900021;0,18762300
4,26400021;0,56409940
4,26900021;0,56409940
4,27400021;0,56409940
4,27900021;0,00000000
4,28400021;0,56409940
4,28900021;0,18762300
4,29400021;0,56409940
4,29900021;0,56409940
4,30400021;0,00000000
4,30900021;0,00000000
4,31400021;-0,18762300
4,31900021;-0,56409940
4,32400021;0,18762300
4,32900021;0,18762300
4,33400021;0,00000000
4,33900021;0,18762300
4,34400021;-0,93996060
4,34900021;1,12819900
4,35400021;0,56409940
4,35900021;0,75233760
4,36400021;1,31643700
4,36900021;1,88053600
4,37400021;1,31643700
4,37900021;1,88053600
4,38400021;1,50467500
4,38900021;1,12819900
4,39400021;2,06877400
4,39900021;2,44525100
4,40400021;1,69291300
4,40900021;1,88053600
4,41400021;0,75233760
4,41900020;1,12819900
4,42400020;-0,37586120
4,42900020;0,00000000
4,43400020;0,00000000
4,43900020;0,18762300
4,44400020;-0,56409940
4,44900020;-0,93996060
4,45400020;0,00000000
4,45900020;0,37586120
4,46400020;-0,75233760
4,46900020;-0,37586120
4,47400020;-0,37586120
4,47900020;0,56409940
4,48400020;1,12819900
4,48900020;0,93996060
4,49400020;1,12819900
4,49900020;1,12819900
4,50400020;0,93996060
4,50900020;0,00000000
4,51400020;0,56409940
4,51900020;0,75233760
4,52400020;-0,56409940
4,52900020;-0,75233760
4,53400020;-1,12819900
4,53900020;-1,50467500
4,54400020;-2,82111200
4,54900020;-2,25701300
4,55400020;-0,37586120
4,55900020;-3,00935000
4,56400020;-2,63348900
4,56900020;-3,76168800
4,57400020;-4,13816400
4,57900020;-3,38582700
4,58400020;-3,94992600
4,58900020;-4,13816400
4,59400020;-4,89050100
4,59900020;-3,94992600
4,60400020;-3,94992600
4,60900020;-4,89050100
4,61400020;-4,32640200
4,61900020;-4,13816400
4,62400020;-3,76168800
4,62900020;-4,51402500
4,63400020;-3,57345000
4,63900020;-2,63348900
4,64400020;-3,38582700
4,64900020;-2,63348900
4,65400020;-2,06877400
4,65900020;-2,06877400
4,66400020;-2,63348900
4,66900020;-2,63348900
4,67400020;-2,25701300
4,67900020;-2,25701300
4,68400020;-1,69291300
4,68900020;-2,63348900
4,69400020;-2,25701300
4,69900020;-3,19758800
4,70400020;-2,63348900
4,70900020;-3,00935000
4,71400020;-3,00935000
4,71900020;-3,57345000
4,72400020;-3,94992600
4,72900020;-4,32640200
4,73400020;-3,00935000
4,73900020;-3,57345000
4,74400020;-4,51402500
4,74900020;-4,70226400
4,75400020;-4,13816400
4,75900020;-4,13816400
4,76400020;-4,51402500
4,76900020;-4,32640200
4,77400020;-4,32640200
4,77900020;-4,51402500
4,78400020;-4,89050100
4,78900020;-5,07874000
4,79400020;-4,13816400
4,79900020;-3,94992600
4,80400020;-4,51402500
4,80900020;-4,32640200
4,81400019;-3,76168800
4,81900019;-3,57345000
4,82400019;-3,94992600
4,82900019;-3,19758800
4,83400019;-3,19758800
4,83900019;-2,82111200
4,84400019;-2,82111200
4,84900019;-3,00935000
4,85400019;-2,63348900
4,85900019;-2,44525100
4,86400019;-3,57345000
4,86900019;-3,94992600
4,87400019;-3,76168800
4,87900019;-3,76168800
4,88400019;-3,94992600
4,88900019;-3,38582700
4,89400019;-3,19758800
4,89900019;-3,00935000
4,90400019;-2,63348900
4,90900019;-2,06877400
4,91400019;-4,13816400
4,91900019;-1,31643700
4,92400019;-1,69291300
4,92900019;-1,31643700
4,93400019;-1,12819900
4,93900019;-0,75233760
4,94400019;-1,31643700
4,94900019;-0,93996060
4,95400019;0,00000000
4,95900019;-1,12819900
4,96400019;0,18762300
4,96900019;0,00000000
4,97400019;-0,37586120
4,97900019;-0,75233760
4,98400019;-0,18762300
4,98900019;0,18762300
4,99400019;0,56409940
4,99900019;0,93996060
5,00400019;0,56409940
5,00900019;0,75233760
5,01400019;0,93996060
5,01900019;1,31643700
5,02400019;0,93996060
5,02900019;1,12819900
5,03400019;1,50467500
5,03900019;1,50467500
5,04400019;1,88053600
5,04900019;1,88053600
5,05400019;1,88053600
5,05900019;5,26697800
5,06400019;1,50467500
5,06900019;1,50467500
5,07400019;1,12819900
5,07900019;1,12819900
5,08400019;2,44525100
5,08900019;2,06877400
5,09400019;1,88053600
5,09900019;1,50467500
5,10400019;1,88053600
5,10900019;2,63348900
5,11400019;1,88053600
5,11900019;2,82111200
5,12400019;2,44525100
5,12900019;2,82111200
5,13400019;2,25701300
5,13900019;3,76168800
5,14400019;3,00935000
5,14900019;3,00935000
5,15400019;3,76168800
5,15900019;3,00935000
5,16400019;3,38582700
5,16900019;3,57345000
5,17400019;2,82111200
5,17900019;2,82111200
5,18400019;3,00935000
5,18900019;1,88053600
5,19400019;1,88053600
5,19900019;1,88053600
5,20400019;1,88053600
5,20900019;0,75233760
5,21400018;1,50467500
5,21900018;1,12819900
5,22400018;1,50467500
5,22900018;2,06877400
5,23400018;0,93996060
5,23900018;0,93996060
5,24400018;1,50467500
5,24900018;1,69291300
5,25400018;2,06877400
5,25900018;1,88053600
5,26400018;1,69291300
5,26900018;1,88053600
5,27400018;1,31643700
5,27900018;1,50467500
5,28400018;1,50467500
5,28900018;1,88053600
5,29400018;1,88053600
5,29900018;1,50467500
5,30400018;1,88053600
5,30900018;2,25701300
5,31400018;2,06877400
5,31900018;1,88053600
5,32400018;2,44525100
5,32900018;2,44525100
5,33400018;1,88053600
5,33900018;2,06877400
5,34400018;2,06877400
5,34900018;2,63348900
5,35400018;2,25701300
5,35900018;2,63348900
5,36400018;2,25701300
5,36900018;2,82111200
5,37400018;2,63348900
5,37900018;2,25701300
5,38400018;3,00935000
5,38900018;1,69291300
5,39400018;2,63348900
5,39900018;2,06877400
5,40400018;1,69291300
5,40900018;3,76168800
5,41400018;1,88053600
5,41900018;1,50467500
5,42400018;1,69291300
5,42900018;2,06877400
5,43400018;2,63348900
5,43900018;1,69291300
5,44400018;1,88053600
5,44900018;1,12819900
5,45400018;1,88053600
5,45900018;0,56409940
5,46400018;0,93996060
5,46900018;1,69291300
5,47400018;1,50467500
5,47900018;1,31643700
5,48400018;1,12819900
5,48900018;1,31643700
5,49400018;0,93996060
5,49900018;1,12819900
5,50400018;0,00000000
5,50900018;1,12819900
5,51400018;1,69291300
5,51900018;1,50467500
5,52400018;1,50467500
5,52900018;1,50467500
5,53400018;1,31643700
5,53900018;0,93996060
5,54400018;1,50467500
5,54900018;1,31643700
5,55400018;1,88053600
5,55900018;1,50467500
5,56400018;0,93996060
5,56900018;1,12819900
5,57400018;0,93996060
5,57900018;1,31643700
5,58400018;0,75233760
5,58900018;0,75233760
5,59400018;0,37586120
5,59900018;0,37586120
5,60400018;1,12819900
5,60900017;0,18762300
5,61400017;-0,37586120
5,61900017;0,00000000
5,62400017;0,00000000
5,62900017;-0,93996060
5,63400017;-0,75233760
5,63900017;-1,12819900
5,64400017;-0,93996060
5,64900017;-2,06877400
5,65400017;-1,88053600
5,65900017;-2,25701300
5,66400017;-2,25701300
5,66900017;-4,13816400
5,67400017;-3,57345000
5,67900017;-3,19758800
5,68400017;-2,63348900
5,68900017;-3,38582700
5,69400017;-2,06877400
5,69900017;-2,25701300
5,70400017;-1,88053600
5,70900017;-1,50467500
5,71400017;0,00000000
5,71900017;0,56409940
5,72400017;-0,93996060
5,72900017;1,69291300
5,73400017;2,06877400
5,73900017;2,82111200
5,74400017;2,25701300
5,74900017;2,82111200
5,75400017;3,19758800
5,75900017;2,44525100
5,76400017;2,44525100
5,76900017;2,44525100
5,77400017;1,12819900
5,77900017;0,18762300
5,78400017;-0,56409940
5,78900017;-0,75233760
5,79400017;-1,12819900
5,79900017;-1,50467500
5,80400017;-1,12819900
5,80900017;-2,63348900
5,81400017;-1,69291300
5,81900017;-1,69291300
5,82400017;-3,00935000
5,82900017;-1,31643700
5,83400017;-1,31643700
5,83900017;-0,37586120
5,84400017;-0,75233760
5,84900017;-1,31643700
5,85400017;-1,12819900
5,85900017;-2,06877400
5,86400017;-1,12819900
5,86900017;-1,69291300
5,87400017;-1,31643700
5,87900017;-1,31643700
5,88400017;-1,12819900
5,88900017;-1,69291300
5,89400017;-1,69291300
5,89900017;-1,69291300
5,90400017;-2,06877400
5,90900017;-1,88053600
5,91400017;2,44525100
5,91900017;-1,69291300
5,92400017;-2,06877400
5,92900017;-2,06877400
5,93400017;-1,50467500
5,93900017;-1,12819900
5,94400017;-1,31643700
5,94900017;-0,93996060
5,95400017;-0,37586120
5,95900017;-0,75233760
5,96400017;0,56409940
5,96900017;-0,18762300
5,97400017;0,18762300
5,97900017;0,93996060
5,98400017;-0,18762300
5,98900017;0,37586120
5,99400017;0,56409940
5,99900017;0,00000000
6,00400016;0,00000000
6,00900016;0,18762300
6,01400016;-0,37586120
6,01900016;-0,56409940
6,02400016;-0,93996060
6,02900016;-0,37586120
6,03400016;0,00000000
6,03900016;-0,37586120
6,04400016;-0,75233760
6,04900016;-0,75233760
6,05400016;0,00000000
6,05900016;0,18762300
6,06400016;0,56409940
6,06900016;1,31643700
6,07400016;0,00000000
6,07900016;1,12819900
6,08400016;2,06877400
6,08900016;2,44525100
6,09400016;1,88053600
6,09900016;2,06877400
6,10400016;2,44525100
6,10900016;2,06877400
6,11400016;2,06877400
6,11900016;1,88053600
6,12400016;0,93996060
6,12900016;0,93996060
6,13400016;0,93996060
6,13900016;0,37586120
6,14400016;0,00000000
6,14900016;0,00000000
6,15400016;0,00000000
6,15900016;-0,56409940
6,16400016;-0,56409940
6,16900016;-0,18762300
6,17400016;-0,56409940
6,17900016;0,00000000
6,18400016;0,00000000
6,18900016;0,37586120
6,19400016;0,75233760
6,19900016;0,56409940
6,20400016;0,93996060
6,20900016;0,18762300
6,21400016;0,18762300
6,21900016;0,56409940
6,22400016;0,56409940
6,22900016;0,00000000
6,23400016;-0,56409940
6,23900016;-1,12819900
6,24400016;-1,12819900
6,24900016;-1,88053600
6,25400016;-2,25701300
6,25900016;-2,25701300
6,26400016;-2,44525100
6,26900016;-2,63348900
6,27400016;-3,00935000
6,27900016;-3,19758800
6,28400016;-3,94992600
6,28900016;-3,57345000
6,29400016;-4,13816400
6,29900016;-3,38582700
6,30400016;-5,26697800
6,30900016;-3,76168800
6,31400016;-4,89050100
6,31900016;-4,32640200
6,32400016;-4,32640200
6,32900016;-4,13816400
6,33400016;-4,32640200
6,33900016;-4,32640200
6,34400016;-3,57345000
6,34900016;-3,19758800
6,35400016;-2,63348900
6,35900016;-2,63348900
6,36400016;-2,63348900
6,36900016;-2,06877400
6,37400016;-1,69291300
6,37900016;-1,88053600
6,38400016;-2,63348900
6,38900016;-2,25701300
6,39400016;-1,88053600
6,39900015;-2,06877400
6,40400015;-0,37586120
6,40900015;-1,69291300
6,41400015;-3,19758800
6,41900015;-3,94992600
6,42400015;-5,07874000
6,42900015;-3,38582700
6,43400015;-3,76168800
6,43900015;-4,13816400
6,44400015;-3,19758800
6,44900015;-4,13816400
6,45400015;-4,13816400
6,45900015;-4,32640200
6,46400015;-4,13816400
6,46900015;-5,07874000
6,47400015;-4,89050100
6,47900015;-4,51402500
6,48400015;-4,70226400
6,48900015;-4,70226400
6,49400015;-4,89050100
6,49900015;-4,32640200
6,50400015;-4,51402500
6,50900015;-4,51402500
6,51400015;-4,32640200
6,51900015;-3,94992600
6,52400015;-3,57345000
6,52900015;-3,94992600
6,53400015;-3,19758800
6,53900015;-4,32640200
6,54400015;-3,94992600
6,54900015;-3,19758800
6,55400015;-3,00935000
6,55900015;-3,19758800
6,56400015;-3,76168800
6,56900015;-3,57345000
6,57400015;-3,00935000
6,57900015;-3,57345000
6,58400015;-3,38582700
6,58900015;-3,19758800
6,59400015;-3,38582700
6,59900015;-2,44525100
6,60400015;-2,82111200
6,60900015;-2,06877400
6,61400015;-2,06877400
6,61900015;-1,88053600
6,62400015;-1,88053600
6,62900015;-1,69291300
6,63400015;-1,50467500
6,63900015;-1,31643700
6,64400015;-0,93996060
6,64900015;-0,37586120
6,65400015;-1,12819900
6,65900015;-0,56409940
6,66400015;-0,93996060
6,66900015;-1,50467500
6,67400015;-1,12819900
6,67900015;-0,75233760
6,68400015;-0,37586120
6,68900015;-0,75233760
6,69400015;-0,37586120
6,69900015;0,00000000
6,70400015;0,37586120
6,70900015;0,37586120
6,71400015;0,18762300
6,71900015;0,56409940
6,72400015;0,37586120
6,72900015;1,88053600
6,73400015;1,50467500
6,73900015;1,12819900
6,74400015;1,50467500
