Zeit;Kanal A
(ms);(V)

-4,54894234;0,79632130
-4,54883834;0,74956940
-4,54873434;0,74956940
-4,54863034;0,74956940
-4,54852634;0,74956940
-4,54842234;0,74956940
-4,54831834;0,74956940
-4,54821434;0,74956940
-4,54811034;0,74956940
-4,54800634;0,74956940
-4,54790234;0,74956940
-4,54779834;0,74956940
-4,54769434;0,74956940
-4,54759034;0,74956940
-4,54748634;0,74956940
-4,54738234;0,74956940
-4,54727834;0,74956940
-4,54717434;0,79632130
-4,54707034;0,74956940
-4,54696634;0,74956940
-4,54686234;0,79632130
-4,54675834;0,74956940
-4,54665434;0,74956940
-4,54655034;0,74956940
-4,54644634;0,79632130
-4,54634234;0,74956940
-4,54623834;0,74956940
-4,54613434;0,79632130
-4,54603034;0,74956940
-4,54592634;0,74956940
-4,54582234;0,74956940
-4,54571834;0,74956940
-4,54561434;0,74956940
-4,54551034;0,74956940
-4,54540634;0,79632130
-4,54530234;0,74956940
-4,54519834;0,74956940
-4,54509434;0,74956940
-4,54499034;0,79632130
-4,54488634;0,74956940
-4,54478234;0,74956940
-4,54467834;0,79632130
-4,54457434;0,74956940
-4,54447034;0,79632130
-4,54436634;0,74956940
-4,54426234;0,74956940
-4,54415834;0,74956940
-4,54405434;0,74956940
-4,54395034;0,74956940
-4,54384634;0,74956940
-4,54374234;0,74956940
-4,54363834;0,74956940
-4,54353434;0,74956940
-4,54343034;0,74956940
-4,54332634;0,74956940
-4,54322234;0,74956940
-4,54311834;0,74956940
-4,54301434;0,74956940
-4,54291034;0,74956940
-4,54280634;0,79632130
-4,54270234;0,79632130
-4,54259834;0,74956940
-4,54249434;0,79632130
-4,54239034;0,74956940
-4,54228634;0,74956940
-4,54218234;0,74956940
-4,54207834;0,74956940
-4,54197434;0,79632130
-4,54187034;0,74956940
-4,54176634;0,74956940
-4,54166234;0,74956940
-4,54155834;0,74956940
-4,54145434;0,79632130
-4,54135034;0,74956940
-4,54124634;0,74956940
-4,54114234;0,74956940
-4,54103834;0,74956940
-4,54093434;0,74956940
-4,54083034;0,79632130
-4,54072634;0,74956940
-4,54062234;0,74956940
-4,54051834;0,74956940
-4,54041434;0,74956940
-4,54031034;0,74956940
-4,54020634;0,74956940
-4,54010234;0,74956940
-4,53999834;0,74956940
-4,53989434;0,79632130
-4,53979034;0,74956940
-4,53968634;0,74956940
-4,53958234;0,74956940
-4,53947834;0,74956940
-4,53937434;0,74956940
-4,53927034;0,74956940
-4,53916634;0,79632130
-4,53906234;0,74956940
-4,53895834;0,74956940
-4,53885434;0,79632130
-4,53875034;0,74956940
-4,53864634;0,74956940
-4,53854234;0,74956940
-4,53843834;0,74956940
-4,53833434;0,74956940
-4,53823034;0,74956940
-4,53812634;0,74956940
-4,53802234;0,74956940
-4,53791834;0,74956940
-4,53781434;0,74956940
-4,53771034;0,74956940
-4,53760634;0,74956940
-4,53750234;0,79632130
-4,53739834;0,74956940
-4,53729434;0,74956940
-4,53719034;0,74956940
-4,53708634;0,79632130
-4,53698234;0,74956940
-4,53687834;0,74956940
-4,53677434;0,74956940
-4,53667034;0,74956940
-4,53656634;0,74956940
-4,53646234;0,74956940
-4,53635834;0,74956940
-4,53625434;0,79632130
-4,53615034;0,74956940
-4,53604634;0,74956940
-4,53594234;0,79632130
-4,53583834;0,74956940
-4,53573434;0,74956940
-4,53563034;0,79632130
-4,53552634;0,74956940
-4,53542234;0,74956940
-4,53531834;0,74956940
-4,53521434;0,74956940
-4,53511034;0,74956940
-4,53500634;0,74956940
-4,53490234;0,74956940
-4,53479834;0,74956940
-4,53469434;0,74956940
-4,53459034;0,74956940
-4,53448634;0,74956940
-4,53438234;0,74956940
-4,53427834;0,79632130
-4,53417434;0,74956940
-4,53407034;0,74956940
-4,53396634;0,74956940
-4,53386234;0,74956940
-4,53375834;0,74956940
-4,53365434;0,74956940
-4,53355034;0,74956940
-4,53344634;0,74956940
-4,53334234;0,74956940
-4,53323834;0,74956940
-4,53313434;0,74956940
-4,53303034;0,74956940
-4,53292634;0,74956940
-4,53282234;0,79632130
-4,53271834;0,74956940
-4,53261434;0,74956940
-4,53251034;0,74956940
-4,53240634;0,74956940
-4,53230234;0,74956940
-4,53219834;0,79632130
-4,53209434;0,74956940
-4,53199034;0,74956940
-4,53188634;0,79632130
-4,53178234;0,74956940
-4,53167834;0,74956940
-4,53157434;0,74956940
-4,53147034;0,74956940
-4,53136634;0,74956940
-4,53126234;0,74956940
-4,53115834;0,74956940
-4,53105434;0,74956940
-4,53095034;0,74956940
-4,53084634;0,74956940
-4,53074234;0,74956940
-4,53063834;0,74956940
-4,53053434;0,74956940
-4,53043034;0,74956940
-4,53032634;0,74956940
-4,53022234;0,74956940
-4,53011834;0,74956940
-4,53001434;0,79632130
-4,52991034;0,74956940
-4,52980634;0,79632130
-4,52970234;0,74956940
-4,52959834;0,74956940
-4,52949434;0,74956940
-4,52939034;0,74956940
-4,52928634;0,74956940
-4,52918234;0,79632130
-4,52907834;0,79632130
-4,52897434;0,74956940
-4,52887034;0,74956940
-4,52876634;0,79632130
-4,52866234;0,74956940
-4,52855834;0,79632130
-4,52845434;0,74956940
-4,52835034;0,74956940
-4,52824634;0,74956940
-4,52814234;0,74956940
-4,52803834;0,74956940
-4,52793434;0,74956940
-4,52783034;0,74956940
-4,52772634;0,74956940
-4,52762234;0,79632130
-4,52751834;0,74956940
-4,52741434;0,79632130
-4,52731034;0,74956940
-4,52720634;0,74956940
-4,52710234;0,79632130
-4,52699834;0,74956940
-4,52689434;0,74956940
-4,52679034;0,74956940
-4,52668634;0,74956940
-4,52658234;0,79632130
-4,52647834;0,74956940
-4,52637434;0,74956940
-4,52627034;0,74956940
-4,52616634;0,74956940
-4,52606234;0,74956940
-4,52595834;0,74956940
-4,52585434;0,74956940
-4,52575034;0,74956940
-4,52564634;0,79632130
-4,52554234;0,74956940
-4,52543834;0,79632130
-4,52533434;0,79632130
-4,52523034;0,74956940
-4,52512634;0,74956940
-4,52502234;0,74956940
-4,52491834;0,74956940
-4,52481434;0,74956940
-4,52471034;0,74956940
-4,52460634;0,74956940
-4,52450234;0,74956940
-4,52439834;0,74956940
-4,52429434;0,74956940
-4,52419034;0,74956940
-4,52408634;0,74956940
-4,52398234;0,74956940
-4,52387834;0,74956940
-4,52377434;0,74956940
-4,52367034;0,74956940
-4,52356634;0,74956940
-4,52346234;0,74956940
-4,52335834;0,74956940
-4,52325434;0,79632130
-4,52315034;0,79632130
-4,52304634;0,74956940
-4,52294234;0,74956940
-4,52283834;0,74956940
-4,52273434;0,79632130
-4,52263034;0,74956940
-4,52252634;0,74956940
-4,52242234;0,74956940
-4,52231834;0,74956940
-4,52221434;0,74956940
-4,52211034;0,74956940
-4,52200634;0,74956940
-4,52190234;0,74956940
-4,52179834;0,74956940
-4,52169434;0,74956940
-4,52159034;0,74956940
-4,52148634;0,74956940
-4,52138234;0,74956940
-4,52127834;0,79632130
-4,52117434;0,79632130
-4,52107034;0,74956940
-4,52096634;0,79632130
-4,52086234;0,79632130
-4,52075834;0,74956940
-4,52065434;0,74956940
-4,52055034;0,74956940
-4,52044634;0,74956940
-4,52034234;0,74956940
-4,52023834;0,74956940
-4,52013434;0,74956940
-4,52003034;0,74956940
-4,51992634;0,74956940
-4,51982234;0,74956940
-4,51971834;0,74956940
-4,51961434;0,79632130
-4,51951034;0,74956940
-4,51940634;0,74956940
-4,51930234;0,74956940
-4,51919834;0,79632130
-4,51909434;0,74956940
-4,51899034;0,74956940
-4,51888634;0,74956940
-4,51878234;0,74956940
-4,51867834;0,74956940
-4,51857434;0,74956940
-4,51847034;0,79632130
-4,51836634;0,74956940
-4,51826234;0,74956940
-4,51815834;0,74956940
-4,51805434;0,74956940
-4,51795034;0,74956940
-4,51784634;0,74956940
-4,51774234;0,79632130
-4,51763834;0,74956940
-4,51753434;0,74956940
-4,51743034;0,74956940
-4,51732634;0,74956940
-4,51722234;0,74956940
-4,51711834;0,79632130
-4,51701434;0,74956940
-4,51691034;0,74956940
-4,51680634;0,74956940
-4,51670234;0,74956940
-4,51659834;0,79632130
-4,51649434;0,79632130
-4,51639034;0,74956940
-4,51628634;0,74956940
-4,51618234;0,79632130
-4,51607834;0,74956940
-4,51597434;0,74956940
-4,51587034;0,79632130
-4,51576634;0,74956940
-4,51566234;0,79632130
-4,51555834;0,74956940
-4,51545434;0,74956940
-4,51535034;0,74956940
-4,51524634;0,74956940
-4,51514234;0,74956940
-4,51503834;0,74956940
-4,51493434;0,74956940
-4,51483034;0,79632130
-4,51472634;0,74956940
-4,51462234;0,79632130
-4,51451834;0,74956940
-4,51441434;0,79632130
-4,51431034;0,74956940
-4,51420634;0,79632130
-4,51410234;0,74956940
-4,51399834;0,74956940
-4,51389434;0,74956940
-4,51379034;0,74956940
-4,51368634;0,74956940
-4,51358234;0,79632130
-4,51347834;0,74956940
-4,51337434;0,74956940
-4,51327034;0,74956940
-4,51316634;0,74956940
-4,51306234;0,74956940
-4,51295834;0,74956940
-4,51285434;0,74956940
-4,51275034;0,74956940
-4,51264634;0,74956940
-4,51254234;0,74956940
-4,51243834;0,74956940
-4,51233434;0,79632130
-4,51223034;0,74956940
-4,51212634;0,74956940
-4,51202234;0,74956940
-4,51191834;0,74956940
-4,51181434;0,74956940
-4,51171034;0,74956940
-4,51160634;0,74956940
-4,51150234;0,79632130
-4,51139834;0,74956940
-4,51129434;0,74956940
-4,51119034;0,74956940
-4,51108634;0,74956940
-4,51098234;0,74956940
-4,51087834;0,79632130
-4,51077434;0,74956940
-4,51067034;0,79632130
-4,51056634;0,74956940
-4,51046234;0,74956940
-4,51035834;0,79632130
-4,51025434;0,74956940
-4,51015034;0,74956940
-4,51004634;0,74956940
-4,50994234;0,79632130
-4,50983834;0,79632130
-4,50973434;0,74956940
-4,50963034;0,79632130
-4,50952634;0,74956940
-4,50942234;0,74956940
-4,50931834;0,74956940
-4,50921434;0,74956940
-4,50911034;0,74956940
-4,50900634;0,74956940
-4,50890234;0,74956940
-4,50879834;0,79632130
-4,50869434;0,79632130
-4,50859034;0,79632130
-4,50848634;0,74956940
-4,50838234;0,74956940
-4,50827834;0,79632130
-4,50817434;0,74956940
-4,50807034;0,74956940
-4,50796634;0,74956940
-4,50786234;0,74956940
-4,50775834;0,74956940
-4,50765434;0,79632130
-4,50755034;0,74956940
-4,50744634;0,74956940
-4,50734234;0,74956940
-4,50723834;0,74956940
-4,50713434;0,74956940
-4,50703034;0,74956940
-4,50692634;0,79632130
-4,50682234;0,74956940
-4,50671834;0,74956940
-4,50661434;0,74956940
-4,50651034;0,79632130
-4,50640634;0,79632130
-4,50630234;0,79632130
-4,50619834;0,74956940
-4,50609434;0,74956940
-4,50599034;0,74956940
-4,50588634;0,74956940
-4,50578234;0,74956940
-4,50567834;0,74956940
-4,50557434;0,74956940
-4,50547034;0,74956940
-4,50536634;0,74956940
-4,50526234;0,74956940
-4,50515834;0,74956940
-4,50505434;0,74956940
-4,50495034;0,74956940
-4,50484634;0,79632130
-4,50474234;0,74956940
-4,50463834;0,79632130
-4,50453434;0,74956940
-4,50443034;0,74956940
-4,50432634;0,74956940
-4,50422234;0,74956940
-4,50411834;0,74956940
-4,50401434;0,74956940
-4,50391034;0,74956940
-4,50380634;0,74956940
-4,50370234;0,74956940
-4,50359834;0,74956940
-4,50349434;0,74956940
-4,50339034;0,74956940
-4,50328634;0,74956940
-4,50318234;0,79632130
-4,50307834;0,74956940
-4,50297434;0,74956940
-4,50287034;0,74956940
-4,50276634;0,79632130
-4,50266234;0,79632130
-4,50255834;0,79632130
-4,50245434;0,74956940
-4,50235034;0,74956940
-4,50224634;0,74956940
-4,50214234;0,74956940
-4,50203834;0,74956940
-4,50193434;0,74956940
-4,50183034;0,74956940
-4,50172634;0,79632130
-4,50162234;0,74956940
-4,50151834;0,74956940
-4,50141434;0,74956940
-4,50131034;0,74956940
-4,50120634;0,74956940
-4,50110234;0,74956940
-4,50099834;0,74956940
-4,50089434;0,79632130
-4,50079034;0,74956940
-4,50068634;0,74956940
-4,50058234;0,70266360
-4,50047834;0,74956940
-4,50037434;0,74956940
-4,50027034;0,74956940
-4,50016634;0,74956940
-4,50006234;0,79632130
-4,49995834;0,74956940
-4,49985434;0,74956940
-4,49975034;0,74956940
-4,49964634;0,74956940
-4,49954234;0,74956940
-4,49943834;0,74956940
-4,49933434;0,74956940
-4,49923034;0,74956940
-4,49912634;0,74956940
-4,49902234;0,79632130
-4,49891834;0,74956940
-4,49881434;0,79632130
-4,49871034;0,74956940
-4,49860634;0,74956940
-4,49850234;0,74956940
-4,49839834;0,74956940
-4,49829434;0,74956940
-4,49819034;0,74956940
-4,49808634;0,74956940
-4,49798234;0,74956940
-4,49787834;0,79632130
-4,49777434;0,74956940
-4,49767034;0,74956940
-4,49756634;0,74956940
-4,49746234;0,74956940
-4,49735834;0,74956940
-4,49725434;0,74956940
-4,49715034;0,74956940
-4,49704634;0,74956940
-4,49694234;0,74956940
-4,49683834;0,74956940
-4,49673434;0,74956940
-4,49663034;0,74956940
-4,49652634;0,79632130
-4,49642234;0,74956940
-4,49631834;0,79632130
-4,49621434;0,74956940
-4,49611034;0,74956940
-4,49600634;0,74956940
-4,49590234;0,74956940
-4,49579834;0,74956940
-4,49569434;0,79632130
-4,49559034;0,79632130
-4,49548634;0,74956940
-4,49538234;0,74956940
-4,49527834;0,74956940
-4,49517434;0,74956940
-4,49507034;0,79632130
-4,49496634;0,74956940
-4,49486234;0,74956940
-4,49475834;0,74956940
-4,49465434;0,74956940
-4,49455034;0,74956940
-4,49444634;0,79632130
-4,49434234;0,79632130
-4,49423834;0,74956940
-4,49413434;0,74956940
-4,49403034;0,79632130
-4,49392634;0,79632130
-4,49382234;0,74956940
-4,49371834;0,74956940
-4,49361434;0,74956940
-4,49351034;0,74956940
-4,49340634;0,74956940
-4,49330234;0,74956940
-4,49319834;0,79632130
-4,49309434;0,74956940
-4,49299034;0,74956940
-4,49288634;0,74956940
-4,49278234;0,79632130
-4,49267834;0,79632130
-4,49257434;0,74956940
-4,49247034;0,70266360
-4,49236634;0,74956940
-4,49226234;0,74956940
-4,49215834;0,74956940
-4,49205434;0,74956940
-4,49195034;0,79632130
-4,49184634;0,74956940
-4,49174234;0,74956940
-4,49163834;0,74956940
-4,49153434;0,74956940
-4,49143034;0,79632130
-4,49132634;0,74956940
-4,49122234;0,74956940
-4,49111834;0,79632130
-4,49101434;0,74956940
-4,49091034;0,74956940
-4,49080634;0,74956940
-4,49070234;0,74956940
-4,49059834;0,74956940
-4,49049434;0,79632130
-4,49039034;0,74956940
-4,49028634;0,74956940
-4,49018234;0,74956940
-4,49007834;0,74956940
-4,48997434;0,74956940
-4,48987034;0,79632130
-4,48976634;0,74956940
-4,48966234;0,74956940
-4,48955834;0,74956940
-4,48945434;0,74956940
-4,48935034;0,74956940
-4,48924634;0,74956940
-4,48914234;0,74956940
-4,48903834;0,74956940
-4,48893434;0,74956940
-4,48883034;0,74956940
-4,48872634;0,79632130
-4,48862234;0,74956940
-4,48851834;0,74956940
-4,48841434;0,74956940
-4,48831034;0,74956940
-4,48820634;0,74956940
-4,48810234;0,74956940
-4,48799834;0,79632130
-4,48789434;0,74956940
-4,48779034;0,74956940
-4,48768634;0,74956940
-4,48758234;0,74956940
-4,48747834;0,79632130
-4,48737434;0,74956940
-4,48727034;0,70266360
-4,48716634;0,74956940
-4,48706234;0,74956940
-4,48695834;0,74956940
-4,48685434;0,74956940
-4,48675034;0,74956940
-4,48664634;0,74956940
-4,48654234;0,74956940
-4,48643834;0,79632130
-4,48633434;0,74956940
-4,48623034;0,74956940
-4,48612634;0,74956940
-4,48602234;0,74956940
-4,48591834;0,79632130
-4,48581434;0,74956940
-4,48571034;0,74956940
-4,48560634;0,74956940
-4,48550234;0,74956940
-4,48539834;0,79632130
-4,48529434;0,74956940
-4,48519034;0,74956940
-4,48508634;0,74956940
-4,48498234;0,74956940
-4,48487834;0,74956940
-4,48477434;0,74956940
-4,48467034;0,74956940
-4,48456634;0,74956940
-4,48446234;0,74956940
-4,48435834;0,74956940
-4,48425434;0,79632130
-4,48415034;0,79632130
-4,48404634;0,74956940
-4,48394234;0,79632130
-4,48383834;0,74956940
-4,48373434;0,74956940
-4,48363034;0,74956940
-4,48352634;0,74956940
-4,48342234;0,74956940
-4,48331834;0,79632130
-4,48321434;0,74956940
-4,48311034;0,74956940
-4,48300634;0,79632130
-4,48290234;0,74956940
-4,48279834;0,74956940
-4,48269434;0,74956940
-4,48259034;0,74956940
-4,48248634;0,79632130
-4,48238234;0,74956940
-4,48227834;0,79632130
-4,48217434;0,74956940
-4,48207034;0,74956940
-4,48196634;0,74956940
-4,48186234;0,79632130
-4,48175834;0,74956940
-4,48165434;0,74956940
-4,48155034;0,74956940
-4,48144634;0,74956940
-4,48134234;0,74956940
-4,48123834;0,79632130
-4,48113434;0,74956940
-4,48103034;0,74956940
-4,48092634;0,74956940
-4,48082234;0,74956940
-4,48071834;0,74956940
-4,48061434;0,74956940
-4,48051034;0,74956940
-4,48040634;0,74956940
-4,48030234;0,74956940
-4,48019834;0,79632130
-4,48009434;0,74956940
-4,47999034;0,74956940
-4,47988634;0,74956940
-4,47978234;0,74956940
-4,47967834;0,79632130
-4,47957434;0,79632130
-4,47947034;0,74956940
-4,47936634;0,74956940
-4,47926234;0,74956940
-4,47915834;0,74956940
-4,47905434;0,74956940
-4,47895034;0,74956940
-4,47884634;0,74956940
-4,47874234;0,74956940
-4,47863834;0,79632130
-4,47853434;0,74956940
-4,47843034;0,74956940
-4,47832634;0,74956940
-4,47822234;0,74956940
-4,47811834;0,74956940
-4,47801434;0,74956940
-4,47791034;0,74956940
-4,47780634;0,79632130
-4,47770234;0,74956940
-4,47759834;0,74956940
-4,47749434;0,74956940
-4,47739034;0,74956940
-4,47728634;0,79632130
-4,47718234;0,74956940
-4,47707834;0,74956940
-4,47697434;0,74956940
-4,47687034;0,74956940
-4,47676634;0,79632130
-4,47666234;0,74956940
-4,47655834;0,74956940
-4,47645434;0,74956940
-4,47635034;0,74956940
-4,47624634;0,70266360
-4,47614234;0,74956940
-4,47603834;0,74956940
-4,47593434;0,79632130
-4,47583034;0,74956940
-4,47572634;0,74956940
-4,47562234;0,74956940
-4,47551834;0,74956940
-4,47541434;0,79632130
-4,47531034;0,74956940
-4,47520634;0,74956940
-4,47510234;0,74956940
-4,47499834;0,74956940
-4,47489434;0,74956940
-4,47479034;0,79632130
-4,47468634;0,74956940
-4,47458234;0,74956940
-4,47447834;0,74956940
-4,47437434;0,79632130
-4,47427034;0,74956940
-4,47416634;0,79632130
-4,47406234;0,79632130
-4,47395834;0,74956940
-4,47385434;0,74956940
-4,47375034;0,74956940
-4,47364634;0,74956940
-4,47354234;0,79632130
-4,47343834;0,74956940
-4,47333434;0,74956940
-4,47323034;0,74956940
-4,47312634;0,79632130
-4,47302234;0,79632130
-4,47291834;0,79632130
-4,47281434;0,74956940
-4,47271034;0,79632130
-4,47260634;0,79632130
-4,47250234;0,74956940
-4,47239834;0,74956940
-4,47229434;0,74956940
-4,47219034;0,74956940
-4,47208634;0,74956940
-4,47198234;0,79632130
-4,47187834;0,74956940
-4,47177434;0,74956940
-4,47167034;0,74956940
-4,47156634;0,74956940
-4,47146234;0,74956940
-4,47135834;0,74956940
-4,47125434;0,74956940
-4,47115034;0,74956940
-4,47104634;0,74956940
-4,47094234;0,74956940
-4,47083834;0,74956940
-4,47073434;0,74956940
-4,47063034;0,74956940
-4,47052634;0,74956940
-4,47042234;0,74956940
-4,47031834;0,74956940
-4,47021434;0,74956940
-4,47011034;0,79632130
-4,47000634;0,74956940
-4,46990234;0,74956940
-4,46979834;0,74956940
-4,46969434;0,74956940
-4,46959034;0,74956940
-4,46948634;0,74956940
-4,46938234;0,79632130
-4,46927834;0,74956940
-4,46917434;0,74956940
-4,46907034;0,74956940
-4,46896634;0,74956940
-4,46886234;0,74956940
-4,46875834;0,79632130
-4,46865434;0,74956940
-4,46855034;0,74956940
-4,46844634;0,74956940
-4,46834234;0,74956940
-4,46823834;0,74956940
-4,46813434;0,74956940
-4,46803034;0,74956940
-4,46792634;0,74956940
-4,46782234;0,74956940
-4,46771834;0,74956940
-4,46761434;0,74956940
-4,46751034;0,74956940
-4,46740634;0,74956940
-4,46730234;0,74956940
-4,46719834;0,79632130
-4,46709434;0,74956940
-4,46699034;0,74956940
-4,46688634;0,74956940
-4,46678234;0,74956940
-4,46667834;0,74956940
-4,46657434;0,79632130
-4,46647034;0,74956940
-4,46636634;0,74956940
-4,46626234;0,74956940
-4,46615834;0,74956940
-4,46605434;0,74956940
-4,46595034;0,74956940
-4,46584634;0,74956940
-4,46574234;0,74956940
-4,46563834;0,74956940
-4,46553434;0,74956940
-4,46543034;0,74956940
-4,46532634;0,79632130
-4,46522234;0,74956940
-4,46511834;0,74956940
-4,46501434;0,74956940
-4,46491034;0,74956940
-4,46480634;0,74956940
-4,46470234;0,74956940
-4,46459834;0,74956940
-4,46449434;0,74956940
-4,46439034;0,79632130
-4,46428634;0,74956940
-4,46418234;0,74956940
-4,46407834;0,74956940
-4,46397434;0,74956940
-4,46387034;0,74956940
-4,46376634;0,74956940
-4,46366234;0,74956940
-4,46355834;0,74956940
-4,46345434;0,74956940
-4,46335034;0,74956940
-4,46324634;0,74956940
-4,46314234;0,74956940
-4,46303834;0,74956940
-4,46293434;0,74956940
-4,46283034;0,74956940
-4,46272634;0,74956940
-4,46262234;0,74956940
-4,46251834;0,74956940
-4,46241434;0,74956940
-4,46231034;0,74956940
-4,46220634;0,74956940
-4,46210234;0,74956940
-4,46199834;0,74956940
-4,46189434;0,74956940
-4,46179034;0,79632130
-4,46168634;0,74956940
-4,46158234;0,74956940
-4,46147834;0,79632130
-4,46137434;0,74956940
-4,46127034;0,74956940
-4,46116634;0,74956940
-4,46106234;0,74956940
-4,46095834;0,74956940
-4,46085434;0,74956940
-4,46075034;0,74956940
-4,46064634;0,74956940
-4,46054234;0,74956940
-4,46043834;0,74956940
-4,46033434;0,74956940
-4,46023034;0,79632130
-4,46012634;0,74956940
-4,46002234;0,74956940
-4,45991834;0,74956940
-4,45981434;0,79632130
-4,45971034;0,74956940
-4,45960634;0,74956940
-4,45950234;0,74956940
-4,45939834;0,70266360
-4,45929434;0,74956940
-4,45919034;0,74956940
-4,45908634;0,74956940
-4,45898234;0,74956940
-4,45887834;0,74956940
-4,45877434;0,74956940
-4,45867034;0,74956940
-4,45856634;0,74956940
-4,45846234;0,74956940
-4,45835834;0,74956940
-4,45825434;0,74956940
-4,45815034;0,74956940
-4,45804634;0,74956940
-4,45794234;0,74956940
-4,45783834;0,74956940
-4,45773434;0,74956940
-4,45763034;0,74956940
-4,45752634;0,74956940
-4,45742234;0,79632130
-4,45731834;0,74956940
-4,45721434;0,74956940
-4,45711034;0,79632130
-4,45700634;0,74956940
-4,45690234;0,74956940
-4,45679834;0,74956940
-4,45669434;0,74956940
-4,45659034;0,74956940
-4,45648634;0,74956940
-4,45638234;0,74956940
-4,45627834;0,74956940
-4,45617434;0,74956940
-4,45607034;0,79632130
-4,45596634;0,74956940
-4,45586234;0,74956940
-4,45575834;0,74956940
-4,45565434;0,74956940
-4,45555034;0,74956940
-4,45544634;0,74956940
-4,45534234;0,74956940
-4,45523834;0,74956940
-4,45513434;0,79632130
-4,45503034;0,74956940
-4,45492634;0,74956940
-4,45482234;0,74956940
-4,45471834;0,74956940
-4,45461434;0,74956940
-4,45451034;0,74956940
-4,45440634;0,74956940
-4,45430234;0,74956940
-4,45419834;0,74956940
-4,45409434;0,74956940
-4,45399034;0,74956940
-4,45388634;0,74956940
-4,45378234;0,74956940
-4,45367834;0,74956940
-4,45357434;0,74956940
-4,45347034;0,79632130
-4,45336634;0,74956940
-4,45326234;0,74956940
-4,45315834;0,79632130
-4,45305434;0,74956940
-4,45295034;0,74956940
-4,45284634;0,74956940
-4,45274234;0,74956940
-4,45263834;0,74956940
-4,45253434;0,74956940
-4,45243034;0,74956940
-4,45232634;0,74956940
-4,45222234;0,74956940
-4,45211834;0,74956940
-4,45201434;0,74956940
-4,45191034;0,74956940
-4,45180634;0,74956940
-4,45170234;0,74956940
-4,45159834;0,79632130
-4,45149434;0,74956940
-4,45139034;0,79632130
-4,45128634;0,74956940
-4,45118234;0,74956940
-4,45107834;0,74956940
-4,45097434;0,74956940
-4,45087034;0,79632130
-4,45076634;0,74956940
-4,45066234;0,74956940
-4,45055834;0,74956940
-4,45045434;0,79632130
-4,45035034;0,74956940
-4,45024634;0,74956940
-4,45014234;0,74956940
-4,45003834;0,74956940
-4,44993434;0,74956940
-4,44983034;0,74956940
-4,44972634;0,74956940
-4,44962234;0,74956940
-4,44951834;0,74956940
-4,44941434;0,74956940
-4,44931034;0,79632130
-4,44920634;0,79632130
-4,44910234;0,74956940
-4,44899834;0,79632130
-4,44889434;0,74956940
-4,44879034;0,74956940
-4,44868634;0,74956940
-4,44858234;0,74956940
-4,44847834;0,79632130
-4,44837434;0,79632130
-4,44827034;0,74956940
-4,44816634;0,74956940
-4,44806234;0,79632130
-4,44795834;0,74956940
-4,44785434;0,74956940
-4,44775034;0,74956940
-4,44764634;0,74956940
-4,44754234;0,74956940
-4,44743834;0,79632130
-4,44733434;0,74956940
-4,44723034;0,74956940
-4,44712634;0,74956940
-4,44702234;0,74956940
-4,44691834;0,74956940
-4,44681434;0,74956940
-4,44671034;0,74956940
-4,44660634;0,74956940
-4,44650234;0,74956940
-4,44639834;0,74956940
-4,44629434;0,74956940
-4,44619034;0,74956940
-4,44608634;0,74956940
-4,44598234;0,74956940
-4,44587834;0,74956940
-4,44577434;0,79632130
-4,44567034;0,74956940
-4,44556634;0,79632130
-4,44546234;0,79632130
-4,44535834;0,74956940
-4,44525434;0,74956940
-4,44515034;0,74956940
-4,44504634;0,74956940
-4,44494234;0,74956940
-4,44483834;0,74956940
-4,44473434;0,74956940
-4,44463034;0,74956940
-4,44452634;0,79632130
-4,44442234;0,79632130
-4,44431834;0,79632130
-4,44421434;0,74956940
-4,44411034;0,74956940
-4,44400634;0,74956940
-4,44390234;0,74956940
-4,44379834;0,74956940
-4,44369434;0,74956940
-4,44359034;0,74956940
-4,44348634;0,74956940
-4,44338234;0,74956940
-4,44327834;0,74956940
-4,44317434;0,79632130
-4,44307034;0,74956940
-4,44296634;0,74956940
-4,44286234;0,74956940
-4,44275834;0,74956940
-4,44265434;0,74956940
-4,44255034;0,79632130
-4,44244634;0,74956940
-4,44234234;0,74956940
-4,44223834;0,79632130
-4,44213434;0,74956940
-4,44203034;0,79632130
-4,44192634;0,79632130
-4,44182234;0,79632130
-4,44171834;0,74956940
-4,44161434;0,74956940
-4,44151034;0,74956940
-4,44140634;0,74956940
-4,44130234;0,74956940
-4,44119834;0,74956940
-4,44109434;0,74956940
-4,44099034;0,79632130
-4,44088634;0,79632130
-4,44078234;0,79632130
-4,44067834;0,74956940
-4,44057434;0,79632130
-4,44047034;0,79632130
-4,44036634;0,74956940
-4,44026234;0,74956940
-4,44015834;0,74956940
-4,44005434;0,79632130
-4,43995034;0,74956940
-4,43984634;0,74956940
-4,43974234;0,74956940
-4,43963834;0,74956940
-4,43953434;0,74956940
-4,43943034;0,74956940
-4,43932634;0,74956940
-4,43922234;0,74956940
-4,43911834;0,79632130
-4,43901434;0,79632130
-4,43891034;0,74956940
-4,43880634;0,79632130
-4,43870234;0,74956940
-4,43859834;0,74956940
-4,43849434;0,74956940
-4,43839034;0,74956940
-4,43828634;0,74956940
-4,43818234;0,74956940
-4,43807834;0,74956940
-4,43797434;0,79632130
-4,43787034;0,74956940
-4,43776634;0,74956940
-4,43766234;0,74956940
-4,43755834;0,74956940
-4,43745434;0,74956940
-4,43735034;0,79632130
-4,43724634;0,74956940
